1,100,175,0.25,26,0,110,0.08
4,100,172,0.12,21,0,149,0.13
3,100,225,0.3,25,0.74,107,0.1
1,200,199,0.23,19,0,169,0.14
4,200,225,0.195,22,0.17,238,0.12
2,100,161,0.07,123,0,661,0.09
3,200,322,0.315,33,0.185,262,0.12
2,200,284,0.11,24,0.57,207,0.13
4,300,339,0.19,28,0.11,329,0.09
2,300,265,0.11333333333333333,28,0,378,0.09
2,400,335,0.2575,47,0,440,0.0925
1,300,246,0.14666666666666667,94,0.26666666666666666,7758,0.11
1,400,898,0.1575,31,0,606,0.09
3,300,388,0.17333333333333334,27,0,9107,0.12666666666666668
1,500,446,0.176,85,0.186,655,0.114
1,600,527,0.12666666666666668,105,0.785,693,0.07833333333333334
2,500,367,0.194,52,0.616,11863,0.102
4,400,336,0.195,151,0.1075,14090,0.105
4,500,2922,0.158,82,0,605,0.076
3,400,718,0.2575,57,0.0625,15461,0.095
3,500,4424,0.262,114,0.176,582,0.076
4,600,451,0.23166666666666666,123,0,16898,0.09833333333333333
4,700,961,0.08428571428571428,61,0.18714285714285714,898,0.10285714285714286
4,800,754,0.1425,129,0.0825,970,0.10875
4,900,730,0.25555555555555554,77,0.06666666666666667,1161,0.09111111111111111
4,1000,740,0.165,105,0.015,12439,0.088
4,1100,1045,0.18272727272727274,113,0.20727272727272728,1540,0.08818181818181818
4,1200,1080,0.19833333333333333,114,0.2525,1421,0.10833333333333334
3,600,541,0.19,46,0,35181,0.13
3,700,801,0.19,56,0,781,0.10571428571428572
2,600,1192,0.21666666666666667,522,0,52589,0.105
3,800,680,0.18875,146,0.13375,971,0.11
2,700,795,0.23,99,0.054285714285714284,909,0.11571428571428571
3,900,683,0.17666666666666667,77,0.0033333333333333335,1109,0.1111111111111111
1,700,571,0.1457142857142857,125,0.045714285714285714,60247,0.12571428571428572
3,1000,1069,0.164,90,0.013,60187,0.091
2,800,651,0.11,661,0,79665,0.12
2,900,819,0.13111111111111112,223,0.07222222222222222,1109,0.10555555555555556
1,800,715,0.1425,126,0.1425,88029,0.12
4,1300,1128,0.18076923076923077,171,0.016153846153846154,102251,0.1123076923076923
1,900,755,0.16333333333333333,91,0,1757,0.09222222222222222
1,1000,910,0.117,329,0.455,1037,0.122
4,1400,1120,0.23357142857142857,81,0.020714285714285713,1682,0.10071428571428571
1,1100,875,0.1781818181818182,261,0.08,1150,0.1
4,1500,1337,0.22866666666666666,249,0.286,1906,0.11
1,1200,887,0.2,177,0.009166666666666667,1585,0.09833333333333333
1,1300,923,0.18692307692307691,82,0.08307692307692308,1559,0.09692307692307692
4,1600,1141,0.21875,182,0.179375,2532,0.111875
1,1400,1135,0.25357142857142856,212,0.4685714285714286,1695,0.10857142857142857
4,1700,1430,0.13058823529411764,147,0.036470588235294116,1944,0.10764705882352942
4,1800,1306,0.15,317,0.36777777777777776,2147,0.095
4,1900,1929,0.18526315789473685,436,0.21526315789473685,2268,0.10842105263157895
4,2000,1517,0.1705,157,0.2505,34012,0.1055
1,1500,1036,0.20666666666666667,154,0,78153,0.11133333333333334
2,1000,900,0.283,167,0.143,196095,0.091
3,1100,1071,0.1690909090909091,1488,0.006363636363636364,222107,0.1190909090909091
3,1200,1237,0.15416666666666667,95,0.11166666666666666,1561,0.10833333333333334
2,1100,1222,0.14545454545454545,507,0.28909090909090907,153743,0.12272727272727273
2,1200,1304,0.17583333333333334,136,0.0008333333333333334,1312,0.1
2,1300,988,0.19692307692307692,109,0.21153846153846154,1536,0.10384615384615385
3,1300,992,0.20461538461538462,207,0.05923076923076923,350153,0.10923076923076923
2,1400,1067,0.20285714285714285,144,0.008571428571428572,345570,0.1
2,1500,1367,0.20333333333333334,110,0.030666666666666665,1767,0.106
1,1600,1355,0.121875,200,0,633521,0.101875
1,1700,6801,0.19588235294117648,205,0.02588235294117647,5392,0.09294117647058824
1,1800,1529,0.22166666666666668,356,0.1272222222222222,34127,0.095
1,1900,1790,0.15947368421052632,143,0,23035,0.11157894736842106
3,1400,1738,0.19428571428571428,529,0,293714,0.1
3,1500,1345,0.23266666666666666,133,0.050666666666666665,83781,0.102
4,2100,2160,0.18095238095238095,245,0,934763,0.10761904761904761
4,2200,1920,0.19772727272727272,226,0.11272727272727273,2570,0.10227272727272728
4,2300,1599,0.19869565217391305,389,0.10956521739130434,353983,0.11478260869565217
2,1600,1319,0.16,388,0.11,689817,0.095625
2,1700,1556,0.23411764705882354,131,0,2733,0.09294117647058824
2,1800,1428,0.2238888888888889,260,0,3900,0.11055555555555556
3,1600,1330,0.22375,403,0.145,630426,0.10625
4,2400,2016,0.20458333333333334,294,0.10125,284840,0.10291666666666667
4,2500,1786,0.2064,277,0.5172,3115,0.1092
1,2000,1771,0.1875,435,0.5635,872868,0.1105
1,2100,5967,0.19142857142857142,229,0.08142857142857143,2364,0.10857142857142857
1,2200,1503,0.15772727272727272,192,0.17454545454545456,2494,0.09909090909090909
2,1900,1878,0.19052631578947368,438,0.16052631578947368,711794,0.09578947368421052
2,2000,2253,0.211,294,0.1205,2424,0.1255
2,2100,1542,0.22095238095238096,471,0.055714285714285716,7882,0.11047619047619048
3,1700,1470,0.2,165,0.07294117647058823,589223,0.10647058823529412
3,1800,6922,0.18611111111111112,222,0,24700,0.10944444444444444
2,2200,1667,0.15863636363636363,192,0,253966,0.10545454545454545
2,2300,1703,0.2569565217391304,298,0.052608695652173916,34208,0.11
4,2600,2135,0.1996153846153846,232,0,1019708,0.1076923076923077
4,2700,2349,0.19185185185185186,183,0.07740740740740741,3234,0.1025925925925926
1,2300,1554,0.21695652173913044,220,0,1006919,0.09521739130434782
3,1900,1545,0.21842105263157896,668,0.24947368421052632,887979,0.10263157894736842
4,2800,2165,0.21285714285714286,474,0.0035714285714285713,895993,0.09892857142857144
3,2000,1813,0.1725,177,0,701304,0.11
2,2400,5167,0.20291666666666666,9367,0,1447881,0.10375
1,2400,2082,0.22625,348,0.14166666666666666,1588281,0.10416666666666667
1,2500,1901,0.2136,263,0.012,192234,0.0984
3,2100,4256,0.19523809523809524,223,0,745575,0.10571428571428572
4,2900,2575,0.17689655172413793,781,0.4131034482758621,1149754,0.11448275862068966
4,3000,2303,0.206,2115,0,118693,0.102
2,2500,14993,0.1852,706,0.026,971689,0.1076
2,2600,2377,0.1853846153846154,268,0.046153846153846156,3149,0.1026923076923077
2,2700,2013,0.2137037037037037,284,0.15925925925925927,3378,0.11
3,2200,1852,0.21181818181818182,350,0.14,727198,0.10954545454545454
1,2600,2221,0.19692307692307692,387,0.085,1678132,0.10153846153846154
1,2700,2090,0.1648148148148148,657,0.13037037037037036,333891,0.10925925925925926
2,2800,1951,0.16178571428571428,491,0.03321428571428572,1771355,0.10392857142857143
3,2300,1707,0.2008695652173913,747,0.04608695652173913,1798678,0.10347826086956521
2,2900,2426,0.1917241379310345,803,0.6251724137931034,613488,0.10275862068965518
2,3000,2466,0.18566666666666667,339,0.049666666666666665,3602,0.108
3,2400,2051,0.17291666666666666,424,0.23416666666666666,734247,0.10125
3,2500,2413,0.2524,441,0.3008,2914,0.1108
3,2600,1644,0.18730769230769231,171,0.07769230769230769,65761,0.10538461538461538
1,2800,2073,0.2125,228,0.17857142857142858,1584128,0.1125
1,2900,4115,0.18,371,0.12931034482758622,3168,0.09344827586206897
3,2700,2715,0.23444444444444446,383,0.24592592592592594,1412434,0.11
3,2800,2356,0.21392857142857144,365,0.0175,19590,0.10107142857142858
1,3000,1922,0.17133333333333334,296,0.22166666666666668,1508733,0.108
3,2900,2377,0.19413793103448276,316,0.16034482758620688,568999,0.10862068965517241
3,3000,2389,0.16566666666666666,743,0,164554,0.102
1,3100,2749,0.2,536,0.008064516129032258,19086,0.11387096774193549
3,3100,2597,0.1867741935483871,1160,0.03870967741935484,1810522,0.10225806451612904
3,3200,3875,0.1971875,642,0.046875,360463,0.1003125
4,3100,2452,0.1703225806451613,795,0.018387096774193548,2426363,0.11258064516129032
2,3100,2576,0.20161290322580644,376,0.24935483870967742,2512412,0.09709677419354838
3,3300,2999,0.14939393939393938,453,0.13333333333333333,365746,0.10757575757575757
1,3200,3018,0.1878125,524,0.4759375,2603690,0.0978125
2,3200,6520,0.176875,556,0.030625,711595,0.1059375
4,3200,4952,0.1971875,1008,0.08625,1235985,0.103125
3,3400,3315,0.1811764705882353,347,0.275,1357902,0.10147058823529412
4,3300,3265,0.18848484848484848,1230,0.011212121212121211,605420,0.10848484848484849
3,3500,3100,0.20914285714285713,905,0.15942857142857142,446921,0.10828571428571429
2,3300,2875,0.1993939393939394,347,0,1368005,0.10454545454545454
4,3400,2586,0.20470588235294118,775,0.2591176470588235,1354550,0.10264705882352941
3,3600,3103,0.18194444444444444,426,0.043333333333333335,1342247,0.10861111111111112
2,3400,7478,0.21,299,0.215,1911492,0.10264705882352941
2,3500,2930,0.21485714285714286,702,0.2794285714285714,4438,0.10457142857142857
1,3300,3296,0.1696969696969697,1901,0.2687878787878788,4050485,0.09696969696969697
2,3600,2738,0.18722222222222223,546,0.0575,1141828,0.1111111111111111
2,3700,3956,0.23864864864864865,438,0.09054054054054055,4890,0.10945945945945947
2,3800,3090,0.18973684210526315,412,0.016842105263157894,4861,0.0968421052631579
1,3400,21835,0.22470588235294117,455,0,1712524,0.0961764705882353
4,3500,3764,0.19114285714285714,1452,0.13942857142857143,3352756,0.10142857142857142
3,3700,3659,0.1864864864864865,465,0.3237837837837838,3916886,0.09405405405405405
1,3500,3490,0.18514285714285714,611,0.012857142857142857,1717627,0.10342857142857143
3,3800,3417,0.16815789473684212,347,0,1679630,0.10526315789473684
2,3900,2942,0.2194871794871795,540,0.04282051282051282,3639198,0.09794871794871794
1,3600,5209,0.1763888888888889,537,0.08027777777777778,1682771,0.10277777777777777
3,3900,3539,0.23051282051282052,1836,0.08205128205128205,652171,0.09923076923076923
4,3600,3453,0.185,773,0.17583333333333334,3709257,0.10666666666666667
1,3700,3928,0.17324324324324325,1482,0.17243243243243242,1724750,0.09837837837837837
2,4000,4177,0.18125,622,0.0405,2452245,0.10725
3,4000,3880,0.1845,720,0.02525,1986896,0.1015
3,4100,4338,0.19731707317073172,927,0.05317073170731707,1186397,0.09975609756097562
1,3800,7748,0.15973684210526315,618,0.06973684210526315,2280268,0.10210526315789474
4,3700,4925,0.20027027027027028,984,0.024324324324324326,3510759,0.10648648648648648
2,4100,4084,0.21365853658536585,940,0.39634146341463417,5630282,0.10951219512195122
2,4200,41734,0.20214285714285715,471,0.024761904761904763,5382,0.10904761904761905
1,3900,13697,0.21051282051282053,615,0.1258974358974359,4057956,0.10794871794871795
4,3800,4168,0.12921052631578947,616,0,3950149,0.09763157894736842
1,4000,29118,0.165,616,0.30525,859134,0.10725
3,4200,6148,0.22071428571428572,1108,0.03380952380952381,6035066,0.10380952380952381
4,3900,3988,0.18564102564102564,513,0.04205128205128205,1533563,0.09589743589743589
4,4000,3660,0.1995,813,0.49075,2186679,0.1095
1,4100,3616,0.21024390243902438,750,0.2395121951219512,3344516,0.09609756097560976
4,4100,3240,0.18536585365853658,1125,0.12609756097560976,2591126,0.10292682926829268
4,4200,7215,0.21095238095238095,903,0.07571428571428572,278444,0.1061904761904762
1,4200,4566,0.1957142857142857,558,0.4638095238095238,3248157,0.10238095238095238
